2022-06-08 18:16:37;1
2022-06-08 18:16:39;1
2022-06-08 18:16:41;1
2022-06-08 18:16:44;1
2022-06-08 18:16:46;1
2022-06-08 18:16:48;1
2022-06-08 18:16:50;1
2022-06-08 18:16:53;1
2022-06-08 18:16:55;1
2022-06-08 18:16:57;1
2022-06-08 18:16:59;0
2022-06-08 18:17:02;0
2022-06-08 18:17:04;0
2022-06-08 18:17:06;0
2022-06-08 18:17:08;0
2022-06-08 18:17:11;0
2022-06-08 18:17:13;0
2022-06-08 18:17:15;1
2022-06-08 18:17:18;1
2022-06-08 18:17:20;1
2022-06-08 18:17:22;1
2022-06-08 18:17:25;1
2022-06-08 18:17:27;1
2022-06-08 18:17:29;1
2022-06-08 18:17:32;1
2022-06-08 18:17:34;1
2022-06-08 18:17:36;1
2022-06-08 18:17:39;1
2022-06-08 18:17:41;1
2022-06-08 18:17:43;1
2022-06-08 18:17:46;1
2022-06-08 18:17:48;0
2022-06-08 18:17:50;0
2022-06-08 18:17:52;0
2022-06-08 18:17:55;0
2022-06-08 18:17:57;0
2022-06-08 18:17:59;0
2022-06-08 18:18:01;0
2022-06-08 18:18:04;1
2022-06-08 18:18:07;1
2022-06-08 18:18:09;1
2022-06-08 18:18:12;1
2022-06-08 18:18:14;1
2022-06-08 18:18:16;1
2022-06-08 18:18:19;1
2022-06-08 18:18:21;1
2022-06-08 18:18:23;1
2022-06-08 18:18:26;1
2022-06-08 18:18:28;1
2022-06-08 18:18:30;1
2022-06-08 18:18:32;1
2022-06-08 18:18:35;0
2022-06-08 18:18:37;0
2022-06-08 18:18:39;0
2022-06-08 18:18:41;0
2022-06-08 18:18:44;0
2022-06-08 18:18:46;0
2022-06-08 18:18:48;0
2022-06-08 18:18:50;1
2022-06-08 18:18:53;1
2022-06-08 18:18:55;1
2022-06-08 18:18:57;1
2022-06-08 18:18:59;1
2022-06-08 18:19:02;1
2022-06-08 18:19:04;1
2022-06-08 18:19:06;1
2022-06-08 18:19:08;1
2022-06-08 18:19:10;1
2022-06-08 18:19:13;1
2022-06-08 18:19:15;1
2022-06-08 18:19:18;1
2022-06-08 18:19:20;1
2022-06-08 18:19:22;1
2022-06-08 18:19:25;0
2022-06-08 18:19:27;0
2022-06-08 18:19:29;0
2022-06-08 18:19:32;0
2022-06-08 18:19:34;0
2022-06-08 18:19:37;0
2022-06-08 18:19:39;1
2022-06-08 18:19:42;1
2022-06-08 18:19:44;1
2022-06-08 18:19:46;1
2022-06-08 18:19:49;1
2022-06-08 18:19:51;1
2022-06-08 18:19:53;1
2022-06-08 18:19:56;1
2022-06-08 18:19:58;1
2022-06-08 18:20:01;1
2022-06-08 18:20:03;1
2022-06-08 18:20:05;1
2022-06-08 18:20:08;1
2022-06-08 18:20:10;1
2022-06-08 18:20:12;0
2022-06-08 18:20:15;0
2022-06-08 18:20:17;0
2022-06-08 18:20:20;0
2022-06-08 18:20:22;0
2022-06-08 18:20:25;0
2022-06-08 18:20:27;1
2022-06-08 18:20:29;1
2022-06-08 18:20:32;1
2022-06-08 18:20:34;1
2022-06-08 18:20:36;1
2022-06-08 18:20:39;1
2022-06-08 18:20:41;1
2022-06-08 18:20:43;1
2022-06-08 18:20:45;1
2022-06-08 18:20:48;1
2022-06-08 18:20:50;1
2022-06-08 18:20:52;1
2022-06-08 18:20:54;1
2022-06-08 18:20:57;1
2022-06-08 18:20:59;0
2022-06-08 18:21:01;0
2022-06-08 18:21:03;0
2022-06-08 18:21:06;0
2022-06-08 18:21:08;0
2022-06-08 18:21:10;0
2022-06-08 18:21:13;0
2022-06-08 18:21:15;1
2022-06-08 18:21:17;1
2022-06-08 18:21:19;1
2022-06-08 18:21:22;1
2022-06-08 18:21:24;1
2022-06-08 18:21:26;1
2022-06-08 18:21:28;1
2022-06-08 18:21:31;1
2022-06-08 18:21:33;1
2022-06-08 18:21:36;1
2022-06-08 18:21:38;1
2022-06-08 18:21:40;1
2022-06-08 18:21:43;1
2022-06-08 18:21:45;1
2022-06-08 18:21:47;0
2022-06-08 18:21:50;0
2022-06-08 18:21:52;0
2022-06-08 18:21:55;0
2022-06-08 18:21:57;0
2022-06-08 18:22:00;0
2022-06-08 18:22:02;0
2022-06-08 18:22:04;1
2022-06-08 18:22:07;1
2022-06-08 18:22:09;1
2022-06-08 18:22:11;1
2022-06-08 18:22:14;1
2022-06-08 18:22:16;1
2022-06-08 18:22:18;1
2022-06-08 18:22:20;1
2022-06-08 18:22:23;1
2022-06-08 18:22:25;1
2022-06-08 18:22:27;1
2022-06-08 18:22:30;1
2022-06-08 18:22:32;1
2022-06-08 18:22:34;1
2022-06-08 18:22:36;0
2022-06-08 18:22:39;0
2022-06-08 18:22:41;0
2022-06-08 18:22:43;0
2022-06-08 18:22:46;0
2022-06-08 18:22:48;0
2022-06-08 18:22:50;0
2022-06-08 18:22:52;1
2022-06-08 18:22:55;1
2022-06-08 18:22:57;1
2022-06-08 18:22:59;1
2022-06-08 18:23:02;1
2022-06-08 18:23:04;1
2022-06-08 18:23:06;1
2022-06-08 18:23:08;1
2022-06-08 18:23:11;1
2022-06-08 18:23:13;0
2022-06-08 18:23:15;0
2022-06-08 18:23:17;0
2022-06-08 18:23:20;0
2022-06-08 18:23:22;0
2022-06-08 18:23:24;1023
2022-06-08 18:23:26;1023
2022-06-08 18:23:29;1023
2022-06-08 18:23:31;1023
2022-06-08 18:23:33;1023
2022-06-08 18:23:35;1023
2022-06-08 18:23:38;1023
2022-06-08 18:23:40;0
2022-06-08 18:23:42;0
2022-06-08 18:23:44;0
2022-06-08 18:23:47;0
2022-06-08 18:23:49;0
2022-06-08 18:23:51;0
2022-06-08 18:23:53;0
2022-06-08 18:23:56;0
2022-06-08 18:23:58;0
2022-06-08 18:24:00;0
2022-06-08 18:24:03;0
2022-06-08 18:24:05;0
2022-06-08 18:24:07;0
2022-06-08 18:24:10;0
2022-06-08 18:24:12;1023
2022-06-08 18:24:14;1023
2022-06-08 18:24:17;1023
2022-06-08 18:24:19;1023
2022-06-08 18:24:21;1023
2022-06-08 18:24:23;1023
2022-06-08 18:24:26;1023
2022-06-08 18:24:28;0
2022-06-08 18:24:30;0
2022-06-08 18:24:33;0
2022-06-08 18:24:35;0
2022-06-08 18:24:37;0
2022-06-08 18:24:40;0
2022-06-08 18:24:42;0
2022-06-08 18:24:44;0
2022-06-08 18:24:46;0
2022-06-08 18:24:49;0
2022-06-08 18:24:51;0
2022-06-08 18:24:53;0
2022-06-08 18:24:55;0
2022-06-08 18:24:58;0
2022-06-08 18:25:00;1023
2022-06-08 18:25:02;1023
2022-06-08 18:25:05;1023
2022-06-08 18:25:07;1023
2022-06-08 18:25:15;1
2022-06-08 18:25:18;1
2022-06-08 18:25:20;1
2022-06-08 18:25:22;1
2022-06-08 18:25:24;1
2022-06-08 18:25:27;1
2022-06-08 18:25:29;1
2022-06-08 18:25:31;1
2022-06-08 18:25:34;1
2022-06-08 18:25:36;1
2022-06-08 18:25:38;1
2022-06-08 18:25:40;1
2022-06-08 18:25:43;1
2022-06-08 18:25:45;1
2022-06-08 18:25:47;0
2022-06-08 18:25:50;0
2022-06-08 18:25:52;0
2022-06-08 18:25:54;0
2022-06-08 18:25:56;0
2022-06-08 18:25:59;0
2022-06-08 18:26:01;0
2022-06-08 18:26:03;1
2022-06-08 18:26:06;1
2022-06-08 18:26:08;1
2022-06-08 18:26:10;1
2022-06-08 18:26:13;1
2022-06-08 18:26:15;1
2022-06-08 18:26:17;1
2022-06-08 18:26:19;1
2022-06-08 18:26:22;1
2022-06-08 18:26:24;1
2022-06-08 18:26:26;1
2022-06-08 18:26:29;1
2022-06-08 18:26:31;1
2022-06-08 18:26:33;1
2022-06-08 18:26:35;0
2022-06-08 18:26:38;0
2022-06-08 18:26:40;0
2022-06-08 18:26:42;0
2022-06-08 18:26:44;0
2022-06-08 18:26:47;0
2022-06-08 18:26:49;0
2022-06-08 18:26:51;1
2022-06-08 18:26:54;1
2022-06-08 18:26:56;1
2022-06-08 18:26:58;1
2022-06-08 18:27:00;1
2022-06-08 18:27:03;1
2022-06-08 18:27:05;1
2022-06-08 18:27:07;1
2022-06-08 18:27:10;1
2022-06-08 18:27:12;1
2022-06-08 18:27:14;1
2022-06-08 18:27:16;1
2022-06-08 18:27:19;1
2022-06-08 18:27:21;1
2022-06-08 18:27:23;0
2022-06-08 18:27:25;0
2022-06-08 18:27:28;0
2022-06-08 18:27:30;0
2022-06-08 18:27:32;0
2022-06-08 18:27:35;0
2022-06-08 18:27:37;0
2022-06-08 18:27:39;1
2022-06-08 18:27:41;1
2022-06-08 18:27:44;1
2022-06-08 18:27:46;1
2022-06-08 18:27:48;1
2022-06-08 18:27:50;1
2022-06-08 18:27:53;1
2022-06-08 18:27:55;1
2022-06-08 18:27:57;1
2022-06-08 18:28:00;1
2022-06-08 18:28:02;1
2022-06-08 18:28:04;1
2022-06-08 18:28:06;1
2022-06-08 18:28:09;1
2022-06-08 18:28:11;1
2022-06-08 18:28:13;0
2022-06-08 18:28:16;0
2022-06-08 18:28:18;0
2022-06-08 18:28:20;0
2022-06-08 18:28:22;0
2022-06-08 18:28:25;0
2022-06-08 18:28:27;1
2022-06-08 18:28:29;1
2022-06-08 18:28:31;1
2022-06-08 18:28:34;1
2022-06-08 18:28:36;1
2022-06-08 18:28:38;1
2022-06-08 18:28:41;1
2022-06-08 18:28:43;1
2022-06-08 18:28:45;1
2022-06-08 18:28:47;1
2022-06-08 18:28:50;1
2022-06-08 18:28:52;1
2022-06-08 18:28:54;1
2022-06-08 18:28:56;1
2022-06-08 18:28:59;1
2022-06-08 18:29:01;0
2022-06-08 18:29:03;0
2022-06-08 18:29:06;0
2022-06-08 18:29:08;0
2022-06-08 18:29:10;0
2022-06-08 18:29:13;0
2022-06-08 18:29:15;1
2022-06-08 18:29:17;1
2022-06-08 18:29:19;1
2022-06-08 18:29:22;1
2022-06-08 18:29:24;1
2022-06-08 18:29:26;1
2022-06-08 18:29:29;1
2022-06-08 18:29:31;1
2022-06-08 18:29:33;1
2022-06-08 18:29:36;1
2022-06-08 18:29:38;1
2022-06-08 18:29:40;1
2022-06-08 18:29:42;1
2022-06-08 18:29:45;1
2022-06-08 18:29:47;0
2022-06-08 18:29:49;0
2022-06-08 18:29:52;0
2022-06-08 18:29:54;0
2022-06-08 18:29:56;0
2022-06-08 18:29:59;0
2022-06-08 18:30:01;0
2022-06-08 18:30:03;1
2022-06-08 18:30:05;1
2022-06-08 18:30:08;1
2022-06-08 18:30:10;1
2022-06-08 18:30:12;1
2022-06-08 18:30:15;1
2022-06-08 18:30:17;1
2022-06-08 18:30:19;1
2022-06-08 18:30:21;1
2022-06-08 18:30:24;1
2022-06-08 18:30:26;1
2022-06-08 18:30:28;1
2022-06-08 18:30:31;1
2022-06-08 18:30:33;1
2022-06-08 18:30:35;0
2022-06-08 18:30:37;0
2022-06-08 18:30:40;0
2022-06-08 18:30:42;0
2022-06-08 18:30:44;0
2022-06-08 18:30:46;0
2022-06-08 18:30:49;0
2022-06-08 18:30:51;0
2022-06-08 18:30:53;1
2022-06-08 18:30:55;1
2022-06-08 18:30:58;1
2022-06-08 18:31:00;1
2022-06-08 18:31:02;1
2022-06-08 18:31:04;1
2022-06-08 18:31:07;1
2022-06-08 18:31:09;1
2022-06-08 18:31:11;1
2022-06-08 18:31:13;1
2022-06-08 18:31:16;1
2022-06-08 18:31:18;1
2022-06-08 18:31:20;1
2022-06-08 18:31:22;0
2022-06-08 18:31:25;0
2022-06-08 18:31:27;0
2022-06-08 18:31:29;0
2022-06-08 18:31:32;0
2022-06-08 18:31:34;0
2022-06-08 18:31:36;0
2022-06-08 18:31:38;0
